class,kind,type,qualifier,severity,line,procedure,procedure_id,file,trace,key,qualifier_tags,hash,bug_id,always_report,advice
PROVER,ERROR,NULL_DEREFERENCE,"pointer `srv->joblist->ptr` last assigned on line 16 could be null and is dereferenced at line 19, column 2",HIGH,19,"joblist_append","joblist_append.7207efac29bd079c1b53b32ef67c3e05",src/joblist.c,"{""trace"":[{""level"":0,""filename"":""src/joblist.c"",""line_number"":8,""column_number"":1,""description"":""start of procedure joblist_append()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""joblist_append""},{""tag"":""name_id"",""value"":""joblist_append.7207efac29bd079c1b53b32ef67c3e05""}]},{""level"":0,""filename"":""src/joblist.c"",""line_number"":9,""column_number"":6,""description"":""Condition is false"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":0,""filename"":""src/joblist.c"",""line_number"":11,""column_number"":6,""description"":""Condition is false"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":0,""filename"":""src/joblist.c"",""line_number"":14,""column_number"":13,""description"":""Condition is true"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":0,""filename"":""src/joblist.c"",""line_number"":15,""column_number"":3,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""src/joblist.c"",""line_number"":16,""column_number"":3,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""src/joblist.c"",""line_number"":19,""column_number"":2,""description"":"""",""node_tags"":[]}]}","407603868","<qualifier_tags><bucket>B1</bucket><line>19</line><assigned_line>16</assigned_line><value>srv-&gt;joblist-&gt;ptr</value></qualifier_tags>","475124919","1","false",""
PROVER,ERROR,MEMORY_LEAK," memory dynamically allocated to `etag->ptr` by call to `buffer_append_long()` at line 18, column 3 is not reachable after line 19, column 3",HIGH,19,"etag_create","etag_create.d159af63fe5201562c90aa5b83f1f3de",src/etag.c,"{""trace"":[{""level"":0,""filename"":""src/etag.c"",""line_number"":12,""column_number"":1,""description"":""start of procedure etag_create()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""etag_create""},{""tag"":""name_id"",""value"":""etag_create.d159af63fe5201562c90aa5b83f1f3de""}]},{""level"":0,""filename"":""src/etag.c"",""line_number"":13,""column_number"":6,""description"":""Condition is false"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":0,""filename"":""src/etag.c"",""line_number"":15,""column_number"":2,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":50,""column_number"":1,""description"":""start of procedure buffer_reset()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""buffer_reset""},{""tag"":""name_id"",""value"":""buffer_reset.81c27dc88047e14de1501c734acd3dab""}]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":51,""column_number"":7,""description"":""Condition is false"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":54,""column_number"":6,""description"":""Condition is true"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":55,""column_number"":3,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":56,""column_number"":3,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":57,""column_number"":3,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":60,""column_number"":2,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":61,""column_number"":1,""description"":""return from a call to buffer_reset"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""buffer_reset""},{""tag"":""name_id"",""value"":""buffer_reset.81c27dc88047e14de1501c734acd3dab""}]},{""level"":0,""filename"":""src/etag.c"",""line_number"":17,""column_number"":6,""description"":""Condition is true"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":0,""filename"":""src/etag.c"",""line_number"":18,""column_number"":3,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":316,""column_number"":1,""description"":""start of procedure buffer_append_long()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""buffer_append_long""},{""tag"":""name_id"",""value"":""buffer_append_long.09223719af89b6c5d5cae2339dda31f3""}]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":317,""column_number"":7,""description"":""Condition is false"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":319,""column_number"":2,""description"":"""",""node_tags"":[]},{""level"":2,""filename"":""src/buffer.c"",""line_number"":99,""column_number"":1,""description"":""start of procedure buffer_prepare_append()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""buffer_prepare_append""},{""tag"":""name_id"",""value"":""buffer_prepare_append.f70fe863df589a5632fb2995761ddeda""}]},{""level"":2,""filename"":""src/buffer.c"",""line_number"":100,""column_number"":7,""description"":""Condition is false"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":2,""filename"":""src/buffer.c"",""line_number"":102,""column_number"":6,""description"":""Condition is true"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":2,""filename"":""src/buffer.c"",""line_number"":103,""column_number"":3,""description"":"""",""node_tags"":[]},{""level"":2,""filename"":""src/buffer.c"",""line_number"":106,""column_number"":3,""description"":"""",""node_tags"":[]},{""level"":2,""filename"":""src/buffer.c"",""line_number"":108,""column_number"":3,""description"":"""",""node_tags"":[]},{""level"":2,""filename"":""src/buffer.c"",""line_number"":109,""column_number"":3,""description"":"""",""node_tags"":[]},{""level"":2,""filename"":""src/buffer.c"",""line_number"":110,""column_number"":3,""description"":""Condition is true"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":2,""filename"":""src/buffer.c"",""line_number"":120,""column_number"":2,""description"":"""",""node_tags"":[]},{""level"":2,""filename"":""src/buffer.c"",""line_number"":121,""column_number"":1,""description"":""return from a call to buffer_prepare_append"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""buffer_prepare_append""},{""tag"":""name_id"",""value"":""buffer_prepare_append.f70fe863df589a5632fb2995761ddeda""}]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":320,""column_number"":6,""description"":""Condition is true"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":321,""column_number"":3,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":323,""column_number"":2,""description"":""Skipping LI_ltostr(): function or method not found"",""node_tags"":[]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":324,""column_number"":2,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":325,""column_number"":1,""description"":""return from a call to buffer_append_long"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""buffer_append_long""},{""tag"":""name_id"",""value"":""buffer_append_long.09223719af89b6c5d5cae2339dda31f3""}]},{""level"":0,""filename"":""src/etag.c"",""line_number"":19,""column_number"":34,""description"":""Condition is true"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":0,""filename"":""src/etag.c"",""line_number"":19,""column_number"":3,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":213,""column_number"":1,""description"":""start of procedure buffer_append_string_len()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""buffer_append_string_len""},{""tag"":""name_id"",""value"":""buffer_append_string_len.5197d6a89e178577eaca499068f8f56a""}]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":214,""column_number"":7,""description"":""Condition is false"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":214,""column_number"":13,""description"":""Condition is false"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":215,""column_number"":6,""description"":""Condition is false"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":217,""column_number"":2,""description"":"""",""node_tags"":[]},{""level"":2,""filename"":""src/buffer.c"",""line_number"":99,""column_number"":1,""description"":""start of procedure buffer_prepare_append()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""buffer_prepare_append""},{""tag"":""name_id"",""value"":""buffer_prepare_append.f70fe863df589a5632fb2995761ddeda""}]},{""level"":2,""filename"":""src/buffer.c"",""line_number"":100,""column_number"":7,""description"":""Condition is false"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":2,""filename"":""src/buffer.c"",""line_number"":102,""column_number"":6,""description"":""Condition is true"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":2,""filename"":""src/buffer.c"",""line_number"":103,""column_number"":3,""description"":"""",""node_tags"":[]},{""level"":2,""filename"":""src/buffer.c"",""line_number"":106,""column_number"":3,""description"":"""",""node_tags"":[]},{""level"":2,""filename"":""src/buffer.c"",""line_number"":108,""column_number"":3,""description"":"""",""node_tags"":[]},{""level"":2,""filename"":""src/buffer.c"",""line_number"":109,""column_number"":3,""description"":"""",""node_tags"":[]},{""level"":2,""filename"":""src/buffer.c"",""line_number"":110,""column_number"":3,""description"":""Condition is true"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":2,""filename"":""src/buffer.c"",""line_number"":120,""column_number"":2,""description"":"""",""node_tags"":[]},{""level"":2,""filename"":""src/buffer.c"",""line_number"":121,""column_number"":1,""description"":""return from a call to buffer_prepare_append"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""buffer_prepare_append""},{""tag"":""name_id"",""value"":""buffer_prepare_append.f70fe863df589a5632fb2995761ddeda""}]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":218,""column_number"":6,""description"":""Condition is true"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":219,""column_number"":3,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":221,""column_number"":2,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":222,""column_number"":2,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":223,""column_number"":2,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":225,""column_number"":2,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":226,""column_number"":1,""description"":""return from a call to buffer_append_string_len"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""buffer_append_string_len""},{""tag"":""name_id"",""value"":""buffer_append_string_len.5197d6a89e178577eaca499068f8f56a""}]}]}","370940013","<qualifier_tags><line>19</line><call_procedure>buffer_append_long()</call_procedure><call_line>18</call_line><value>etag-&gt;ptr</value></qualifier_tags>","536339764","2","false",""
PROVER,ERROR,NULL_DEREFERENCE,"pointer `ev` last assigned on line 18 could be null and is dereferenced at line 19, column 2",HIGH,19,"fdevent_init","fdevent_init.629f9eeb7110fbdfc40f728f8585eeb7",src/fdevent.c,"{""trace"":[{""level"":0,""filename"":""src/fdevent.c"",""line_number"":15,""column_number"":1,""description"":""start of procedure fdevent_init()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""fdevent_init""},{""tag"":""name_id"",""value"":""fdevent_init.629f9eeb7110fbdfc40f728f8585eeb7""}]},{""level"":0,""filename"":""src/fdevent.c"",""line_number"":18,""column_number"":2,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""src/fdevent.c"",""line_number"":19,""column_number"":2,""description"":"""",""node_tags"":[]}]}","1009790806","<qualifier_tags><bucket>B1</bucket><line>19</line><assigned_line>18</assigned_line><value>ev</value></qualifier_tags>","599469566","3","false",""
PROVER,ERROR,MEMORY_LEAK," memory dynamically allocated by call to `buffer_copy_string_len()` at line 27, column 3 is not reachable after line 30, column 3",HIGH,30,"status_counter_get_counter","status_counter_get_counter.e3f3c143d056f3ab81879fa64e731a0a",src/status_counter.c,"{""trace"":[{""level"":0,""filename"":""src/status_counter.c"",""line_number"":18,""column_number"":1,""description"":""start of procedure status_counter_get_counter()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""status_counter_get_counter""},{""tag"":""name_id"",""value"":""status_counter_get_counter.e3f3c143d056f3ab81879fa64e731a0a""}]},{""level"":0,""filename"":""src/status_counter.c"",""line_number"":21,""column_number"":6,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/array.c"",""line_number"":119,""column_number"":1,""description"":""start of procedure array_get_element()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""array_get_element""},{""tag"":""name_id"",""value"":""array_get_element.4b12c8d0fa18888f757aaa4e104b790e""}]},{""level"":1,""filename"":""src/array.c"",""line_number"":122,""column_number"":6,""description"":""Condition is true"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":1,""filename"":""src/array.c"",""line_number"":125,""column_number"":3,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/array.c"",""line_number"":129,""column_number"":1,""description"":""return from a call to array_get_element"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""array_get_element""},{""tag"":""name_id"",""value"":""array_get_element.4b12c8d0fa18888f757aaa4e104b790e""}]},{""level"":0,""filename"":""src/status_counter.c"",""line_number"":21,""column_number"":6,""description"":""Condition is true"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":0,""filename"":""src/status_counter.c"",""line_number"":24,""column_number"":7,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/array.c"",""line_number"":131,""column_number"":1,""description"":""start of procedure array_get_unused_element()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""array_get_unused_element""},{""tag"":""name_id"",""value"":""array_get_unused_element.db0f5b9e43abee47a9842f97750f1813""}]},{""level"":1,""filename"":""src/array.c"",""line_number"":132,""column_number"":2,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/array.c"",""line_number"":134,""column_number"":2,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/array.c"",""line_number"":136,""column_number"":6,""description"":""Condition is false"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":1,""filename"":""src/array.c"",""line_number"":138,""column_number"":6,""description"":""Condition is false"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":1,""filename"":""src/array.c"",""line_number"":140,""column_number"":6,""description"":""Condition is true"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":1,""filename"":""src/array.c"",""line_number"":141,""column_number"":3,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/array.c"",""line_number"":143,""column_number"":3,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/array.c"",""line_number"":146,""column_number"":2,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/array.c"",""line_number"":147,""column_number"":1,""description"":""return from a call to array_get_unused_element"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""array_get_unused_element""},{""tag"":""name_id"",""value"":""array_get_unused_element.db0f5b9e43abee47a9842f97750f1813""}]},{""level"":0,""filename"":""src/status_counter.c"",""line_number"":24,""column_number"":7,""description"":""Condition is false"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":0,""filename"":""src/status_counter.c"",""line_number"":27,""column_number"":3,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":137,""column_number"":1,""description"":""start of procedure buffer_copy_string_len()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""buffer_copy_string_len""},{""tag"":""name_id"",""value"":""buffer_copy_string_len.249cbee963f29979bc476a257d8aeca3""}]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":138,""column_number"":7,""description"":""Condition is false"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":138,""column_number"":13,""description"":""Condition is false"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":147,""column_number"":2,""description"":"""",""node_tags"":[]},{""level"":2,""filename"":""src/buffer.c"",""line_number"":73,""column_number"":1,""description"":""start of procedure buffer_prepare_copy()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""buffer_prepare_copy""},{""tag"":""name_id"",""value"":""buffer_prepare_copy.c281905ebce06b7af8b5b1b83fa11e94""}]},{""level"":2,""filename"":""src/buffer.c"",""line_number"":74,""column_number"":7,""description"":""Condition is false"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":2,""filename"":""src/buffer.c"",""line_number"":76,""column_number"":7,""description"":""Condition is false"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":2,""filename"":""src/buffer.c"",""line_number"":77,""column_number"":7,""description"":""Condition is true"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":2,""filename"":""src/buffer.c"",""line_number"":78,""column_number"":7,""description"":""Condition is true"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":2,""filename"":""src/buffer.c"",""line_number"":78,""column_number"":16,""description"":"""",""node_tags"":[]},{""level"":2,""filename"":""src/buffer.c"",""line_number"":80,""column_number"":3,""description"":"""",""node_tags"":[]},{""level"":2,""filename"":""src/buffer.c"",""line_number"":83,""column_number"":3,""description"":"""",""node_tags"":[]},{""level"":2,""filename"":""src/buffer.c"",""line_number"":85,""column_number"":3,""description"":"""",""node_tags"":[]},{""level"":2,""filename"":""src/buffer.c"",""line_number"":86,""column_number"":3,""description"":""Condition is true"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":2,""filename"":""src/buffer.c"",""line_number"":88,""column_number"":2,""description"":"""",""node_tags"":[]},{""level"":2,""filename"":""src/buffer.c"",""line_number"":89,""column_number"":2,""description"":"""",""node_tags"":[]},{""level"":2,""filename"":""src/buffer.c"",""line_number"":90,""column_number"":1,""description"":""return from a call to buffer_prepare_copy"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""buffer_prepare_copy""},{""tag"":""name_id"",""value"":""buffer_prepare_copy.c281905ebce06b7af8b5b1b83fa11e94""}]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":149,""column_number"":2,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":150,""column_number"":2,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":151,""column_number"":2,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":153,""column_number"":2,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/buffer.c"",""line_number"":154,""column_number"":1,""description"":""return from a call to buffer_copy_string_len"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""buffer_copy_string_len""},{""tag"":""name_id"",""value"":""buffer_copy_string_len.249cbee963f29979bc476a257d8aeca3""}]},{""level"":0,""filename"":""src/status_counter.c"",""line_number"":28,""column_number"":3,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""src/status_counter.c"",""line_number"":30,""column_number"":3,""description"":""Skipping array_insert_unique(): function or method not found"",""node_tags"":[]}]}","619947984","<qualifier_tags><line>30</line><call_procedure>buffer_copy_string_len()</call_procedure><call_line>27</call_line></qualifier_tags>","847391516","4","false",""
PROVER,ERROR,NULL_DEREFERENCE,"pointer `cq` last assigned on line 24 could be null and is dereferenced at line 26, column 2",HIGH,26,"chunkqueue_init","chunkqueue_init.37f2354097f6fb1d0dc77dbd77e00282",src/chunk.c,"{""trace"":[{""level"":0,""filename"":""src/chunk.c"",""line_number"":21,""column_number"":1,""description"":""start of procedure chunkqueue_init()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""chunkqueue_init""},{""tag"":""name_id"",""value"":""chunkqueue_init.37f2354097f6fb1d0dc77dbd77e00282""}]},{""level"":0,""filename"":""src/chunk.c"",""line_number"":24,""column_number"":2,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""src/chunk.c"",""line_number"":26,""column_number"":2,""description"":"""",""node_tags"":[]}]}","423353585","<qualifier_tags><bucket>B1</bucket><line>26</line><assigned_line>24</assigned_line><value>cq</value></qualifier_tags>","581108269","5","false",""
PROVER,ERROR,NULL_DEREFERENCE,"pointer `ev->unused.ptr` last assigned on line 41 could be null and is dereferenced at line 44, column 3",HIGH,44,"fdevent_poll_event_del","fdevent_poll_event_del#3e20c457e72788bd9028bf5c61d668be.72458f69f8325fe9e2e3cfa0a0c950e1",src/fdevent_poll.c,"{""trace"":[{""level"":0,""filename"":""src/fdevent_poll.c"",""line_number"":21,""column_number"":1,""description"":""start of procedure fdevent_poll_event_del()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""fdevent_poll_event_del""},{""tag"":""name_id"",""value"":""fdevent_poll_event_del#3e20c457e72788bd9028bf5c61d668be.72458f69f8325fe9e2e3cfa0a0c950e1""}]},{""level"":0,""filename"":""src/fdevent_poll.c"",""line_number"":22,""column_number"":6,""description"":""Condition is false"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":0,""filename"":""src/fdevent_poll.c"",""line_number"":24,""column_number"":6,""description"":""Condition is false"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":0,""filename"":""src/fdevent_poll.c"",""line_number"":29,""column_number"":6,""description"":""Condition is true"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":0,""filename"":""src/fdevent_poll.c"",""line_number"":30,""column_number"":3,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""src/fdevent_poll.c"",""line_number"":32,""column_number"":3,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""src/fdevent_poll.c"",""line_number"":36,""column_number"":7,""description"":""Condition is false"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":0,""filename"":""src/fdevent_poll.c"",""line_number"":39,""column_number"":14,""description"":""Condition is true"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":0,""filename"":""src/fdevent_poll.c"",""line_number"":40,""column_number"":4,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""src/fdevent_poll.c"",""line_number"":41,""column_number"":4,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""src/fdevent_poll.c"",""line_number"":44,""column_number"":3,""description"":"""",""node_tags"":[]}]}","189214697","<qualifier_tags><bucket>B1</bucket><line>44</line><assigned_line>41</assigned_line><value>ev-&gt;unused.ptr</value></qualifier_tags>","862150409","6","false",""
PROVER,ERROR,NULL_DEREFERENCE,"pointer `a->data` last assigned on line 32 could be null and is dereferenced at line 34, column 21",HIGH,34,"array_init_array","array_init_array.1193f38e9c75370737beb695cabd7469",src/array.c,"{""trace"":[{""level"":0,""filename"":""src/array.c"",""line_number"":23,""column_number"":1,""description"":""start of procedure array_init_array()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""array_init_array""},{""tag"":""name_id"",""value"":""array_init_array.1193f38e9c75370737beb695cabd7469""}]},{""level"":0,""filename"":""src/array.c"",""line_number"":25,""column_number"":2,""description"":""Skipping array_init(): function or method not found"",""node_tags"":[]},{""level"":0,""filename"":""src/array.c"",""line_number"":27,""column_number"":2,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""src/array.c"",""line_number"":28,""column_number"":2,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""src/array.c"",""line_number"":29,""column_number"":2,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""src/array.c"",""line_number"":30,""column_number"":2,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""src/array.c"",""line_number"":32,""column_number"":2,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""src/array.c"",""line_number"":33,""column_number"":7,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""src/array.c"",""line_number"":33,""column_number"":14,""description"":""Condition is true"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":0,""filename"":""src/array.c"",""line_number"":34,""column_number"":7,""description"":""Condition is true"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":0,""filename"":""src/array.c"",""line_number"":34,""column_number"":21,""description"":""Skipping __function_pointer__(): unresolved function pointer"",""node_tags"":[]}]}","905999017","<qualifier_tags><bucket>B1</bucket><line>34</line><assigned_line>32</assigned_line><value>a-&gt;data</value></qualifier_tags>","818516043","7","false",""
